id,date,store_nbr,item_nbr,unit_sales,onpromotion
65880749,2015-12-26,1,165718,1.0,False
65880750,2015-12-26,1,165727,2.0,False
65880751,2015-12-26,1,165988,6.0,False
65880752,2015-12-26,1,168927,9.0,False
65880753,2015-12-26,1,168930,8.0,False
65880754,2015-12-26,1,170791,4.0,False
65880755,2015-12-26,1,172343,3.0,False
65880756,2015-12-26,1,173111,1.0,False
65880757,2015-12-26,1,173113,1.0,False
65880758,2015-12-26,1,179274,1.0,False
65880759,2015-12-26,1,179564,1.0,False
65880760,2015-12-26,1,205209,5.232,False
65880761,2015-12-26,1,205387,1.0,False
65880762,2015-12-26,1,205486,3.0,False
65880763,2015-12-26,1,207857,2.0,False
65880764,2015-12-26,1,208384,15.0,False
65880765,2015-12-26,1,208386,2.0,False
65880766,2015-12-26,1,208498,1.0,False
65880767,2015-12-26,1,208514,2.0,False
65880768,2015-12-26,1,208530,7.851,False
65880769,2015-12-26,1,208539,1.3359999999999999,False
65880770,2015-12-26,1,208659,2.0,False
65880771,2015-12-26,1,208699,1.0,False
65880772,2015-12-26,1,209085,2.0,False
65880773,2015-12-26,1,211203,15.0,False
65880774,2015-12-26,1,211205,3.0,True
65880775,2015-12-26,1,211206,1.0,False
65880776,2015-12-26,1,211999,1.0,False
65880777,2015-12-26,1,213066,1.0,False
65880778,2015-12-26,1,213652,3.0,False
65880779,2015-12-26,1,213653,2.0,False
65880780,2015-12-26,1,213788,3.0,False
65880781,2015-12-26,1,214859,1.0,False
65880782,2015-12-26,1,214860,3.0,False
65880783,2015-12-26,1,214862,2.0,False
65880784,2015-12-26,1,215331,5.0,False
65880785,2015-12-26,1,215352,2.0,False
65880786,2015-12-26,1,215356,1.0,False
65880787,2015-12-26,1,215468,1.0,False
65880788,2015-12-26,1,215896,3.0,False
65880789,2015-12-26,1,218726,2.0,False
65880790,2015-12-26,1,219147,1.0,False
65880791,2015-12-26,1,219150,20.0,False
65880792,2015-12-26,1,220435,2.0,False
65880793,2015-12-26,1,222879,3.0,False
65880794,2015-12-26,1,223068,2.0,False
65880795,2015-12-26,1,223434,5.0,False
65880796,2015-12-26,1,223463,1.0,False
65880797,2015-12-26,1,224081,2.0,False
65880798,2015-12-26,1,226857,4.0,False
65880799,2015-12-26,1,227111,5.0,False
65880800,2015-12-26,1,246052,2.0,False
65880801,2015-12-26,1,252698,3.44,False
65880802,2015-12-26,1,252970,1.0,False
65880803,2015-12-26,1,252972,8.0,False
65880804,2015-12-26,1,253145,3.0,False
65880805,2015-12-26,1,255202,1.0,False
65880806,2015-12-26,1,257847,3.0,False
65880807,2015-12-26,1,257848,10.0,False
65880808,2015-12-26,1,258268,6.0,False
65880809,2015-12-26,1,258376,3.0,False
65880810,2015-12-26,1,258395,2.0,False
65880811,2015-12-26,1,258396,2.0,False
65880812,2015-12-26,1,258411,3.0,False
65880813,2015-12-26,1,260669,1.0,False
65880814,2015-12-26,1,261052,2.0,False
65880815,2015-12-26,1,261700,2.0,False
65880816,2015-12-26,1,262991,4.0,False
65880817,2015-12-26,1,264452,11.0,False
65880818,2015-12-26,1,264576,1.0,False
65880819,2015-12-26,1,264752,2.0,False
65880820,2015-12-26,1,264753,6.0,False
65880821,2015-12-26,1,265086,5.0,False
65880822,2015-12-26,1,265237,3.0,False
65880823,2015-12-26,1,265254,14.0,False
65880824,2015-12-26,1,265559,6.0,False
65880825,2015-12-26,1,265700,2.0,False
65880826,2015-12-26,1,268443,4.0,False
65880827,2015-12-26,1,268662,3.0,False
65880828,2015-12-26,1,268664,1.0,False
65880829,2015-12-26,1,268676,3.0,False
65880830,2015-12-26,1,269029,5.0,False
65880831,2015-12-26,1,269036,7.0,False
65880832,2015-12-26,1,269084,3.0,False
65880833,2015-12-26,1,271478,2.0,False
65880834,2015-12-26,1,273528,11.0,False
65880835,2015-12-26,1,275826,1.0,False
65880836,2015-12-26,1,279137,1.0,False
65880837,2015-12-26,1,302952,6.0,False
65880838,2015-12-26,1,302998,4.0,False
65880839,2015-12-26,1,305079,3.0,False
65880840,2015-12-26,1,305080,8.0,False
65880841,2015-12-26,1,305081,1.0,False
65880842,2015-12-26,1,305229,10.0,False
65880843,2015-12-26,1,305341,4.0,False
65880844,2015-12-26,1,305345,3.0,False
65880845,2015-12-26,1,308726,1.0,False
65880846,2015-12-26,1,308924,1.0,False
65880847,2015-12-26,1,310644,14.0,False
65880848,2015-12-26,1,310647,4.0,False
65880849,2015-12-26,1,310671,2.0,False
65880850,2015-12-26,1,311994,27.947,False
65880851,2015-12-26,1,312113,1.0,False
65880852,2015-12-26,1,312317,1.0,False
65880853,2015-12-26,1,314384,18.0,False
65880854,2015-12-26,1,314393,2.0,False
65880855,2015-12-26,1,314881,1.0,False
65880856,2015-12-26,1,315176,3.0,False
65880857,2015-12-26,1,315178,4.0,False
65880858,2015-12-26,1,315180,2.0,False
65880859,2015-12-26,1,315220,2.0,True
65880860,2015-12-26,1,315221,11.0,False
65880861,2015-12-26,1,315277,5.0,False
65880862,2015-12-26,1,315279,4.0,False
65880863,2015-12-26,1,315320,3.0,False
65880864,2015-12-26,1,315322,2.0,False
65880865,2015-12-26,1,315460,6.0,False
65880866,2015-12-26,1,315474,1.0,False
65880867,2015-12-26,1,315712,9.0,False
65880868,2015-12-26,1,315713,1.0,False
65880869,2015-12-26,1,318787,1.0,False
65880870,2015-12-26,1,318847,1.0,False
65880871,2015-12-26,1,318935,2.0,False
65880872,2015-12-26,1,319094,6.0,False
65880873,2015-12-26,1,319272,4.0,False
65880874,2015-12-26,1,320682,2.0,False
65880875,2015-12-26,1,322095,2.0,False
65880876,2015-12-26,1,323013,4.0,False
65880877,2015-12-26,1,323921,1.0,False
65880878,2015-12-26,1,326951,7.0,False
65880879,2015-12-26,1,329071,1.0,False
65880880,2015-12-26,1,329362,3.0,False
65880881,2015-12-26,1,329397,2.0,False
65880882,2015-12-26,1,346065,6.0,True
65880883,2015-12-26,1,346066,1.0,False
65880884,2015-12-26,1,346406,1.0,False
65880885,2015-12-26,1,355091,3.0,False
65880886,2015-12-26,1,358100,2.0,False
65880887,2015-12-26,1,358231,3.0,False
65880888,2015-12-26,1,358232,1.0,False
65880889,2015-12-26,1,358519,1.0,True
65880890,2015-12-26,1,358561,2.0,False
65880891,2015-12-26,1,359913,1.0,False
65880892,2015-12-26,1,360314,5.0,False
65880893,2015-12-26,1,360703,1.0,False
65880894,2015-12-26,1,360705,1.0,False
65880895,2015-12-26,1,361502,3.0,False
65880896,2015-12-26,1,362548,16.0,False
65880897,2015-12-26,1,363049,8.0,False
65880898,2015-12-26,1,363868,2.0,False
65880899,2015-12-26,1,363889,2.0,False
65880900,2015-12-26,1,363895,2.0,False
65880901,2015-12-26,1,364413,1.0,False
65880902,2015-12-26,1,364606,23.0,False
65880903,2015-12-26,1,364724,1.0,False
65880904,2015-12-26,1,364738,6.0,False
65880905,2015-12-26,1,364829,1.0,False
65880906,2015-12-26,1,364832,1.0,False
65880907,2015-12-26,1,364865,8.0,False
65880908,2015-12-26,1,365138,11.0,False
65880909,2015-12-26,1,365139,2.0,False
65880910,2015-12-26,1,365140,4.0,False
65880911,2015-12-26,1,368136,6.0,False
65880912,2015-12-26,1,368139,1.0,False
65880913,2015-12-26,1,368213,5.0,False
65880914,2015-12-26,1,368260,3.0,False
65880915,2015-12-26,1,368419,1.0,False
65880916,2015-12-26,1,368424,2.0,False
65880917,2015-12-26,1,368624,1.0,False
65880918,2015-12-26,1,368628,12.0,True
65880919,2015-12-26,1,370042,8.0,False
65880920,2015-12-26,1,371130,2.0,False
65880921,2015-12-26,1,371218,2.0,False
65880922,2015-12-26,1,371434,1.0,False
65880923,2015-12-26,1,371437,2.0,False
65880924,2015-12-26,1,371438,2.0,False
65880925,2015-12-26,1,372480,2.0,False
65880926,2015-12-26,1,373152,8.0,False
65880927,2015-12-26,1,374464,3.0,False
65880928,2015-12-26,1,376427,2.0,False
65880929,2015-12-26,1,378330,2.0,False
65880930,2015-12-26,1,401817,2.0,False
65880931,2015-12-26,1,402136,2.0,False
65880932,2015-12-26,1,402174,1.0,False
65880933,2015-12-26,1,402175,1.0,False
65880934,2015-12-26,1,404336,3.0,False
65880935,2015-12-26,1,406965,1.0,False
65880936,2015-12-26,1,407499,9.0,False
65880937,2015-12-26,1,407533,1.0,False
65880938,2015-12-26,1,407769,1.0,False
65880939,2015-12-26,1,409738,6.0,False
65880940,2015-12-26,1,409904,1.0,False
65880941,2015-12-26,1,410257,3.0,False
65880942,2015-12-26,1,410866,5.0,False
65880943,2015-12-26,1,411555,2.0,False
65880944,2015-12-26,1,413986,3.0,False
65880945,2015-12-26,1,413987,1.0,False
65880946,2015-12-26,1,414353,4.0,False
65880947,2015-12-26,1,414421,5.0,False
65880948,2015-12-26,1,414425,1.0,False
65880949,2015-12-26,1,414426,3.0,False
65880950,2015-12-26,1,414454,3.0,False
65880951,2015-12-26,1,414455,2.0,True
65880952,2015-12-26,1,414620,6.0,False
65880953,2015-12-26,1,414621,2.0,False
65880954,2015-12-26,1,414623,7.0,False
65880955,2015-12-26,1,414750,1.0,False
65880956,2015-12-26,1,414752,1.0,False
65880957,2015-12-26,1,414888,1.0,False
65880958,2015-12-26,1,417765,4.0,False
65880959,2015-12-26,1,417835,1.0,False
65880960,2015-12-26,1,418025,1.0,False
65880961,2015-12-26,1,418026,1.0,False
65880962,2015-12-26,1,418235,4.0,False
65880963,2015-12-26,1,420720,1.0,False
65880964,2015-12-26,1,426155,4.0,False
65880965,2015-12-26,1,428488,2.0,False
65880966,2015-12-26,1,452022,1.0,False
65880967,2015-12-26,1,452212,8.0,False
65880968,2015-12-26,1,454326,3.0,False
65880969,2015-12-26,1,454589,1.0,False
65880970,2015-12-26,1,454593,1.0,False
65880971,2015-12-26,1,454596,2.0,False
65880972,2015-12-26,1,456870,1.0,True
65880973,2015-12-26,1,456875,1.0,False
65880974,2015-12-26,1,457424,6.0,False
65880975,2015-12-26,1,457425,1.0,False
65880976,2015-12-26,1,457556,3.0,False
65880977,2015-12-26,1,457574,47.667,False
65880978,2015-12-26,1,457928,6.028,False
65880979,2015-12-26,1,459801,2.0,False
65880980,2015-12-26,1,459804,1.0,False
65880981,2015-12-26,1,462673,2.0,False
65880982,2015-12-26,1,463598,3.0,False
65880983,2015-12-26,1,463901,3.0,False
65880984,2015-12-26,1,463903,1.0,False
65880985,2015-12-26,1,464263,1.0,False
65880986,2015-12-26,1,464334,1.0,False
65880987,2015-12-26,1,464336,3.0,False
65880988,2015-12-26,1,464356,2.0,False
65880989,2015-12-26,1,464374,17.0,False
65880990,2015-12-26,1,464536,1.0,False
65880991,2015-12-26,1,464906,2.0,False
65880992,2015-12-26,1,467887,1.0,False
65880993,2015-12-26,1,468057,1.0,False
65880994,2015-12-26,1,468058,1.0,False
65880995,2015-12-26,1,468265,3.0,False
65880996,2015-12-26,1,470624,5.0,False
65880997,2015-12-26,1,470762,1.0,False
65880998,2015-12-26,1,471980,1.0,False
65880999,2015-12-26,1,472526,1.0,False
65881000,2015-12-26,1,472645,1.0,False
65881001,2015-12-26,1,476261,9.0,False
65881002,2015-12-26,1,479200,1.0,False
65881003,2015-12-26,1,502224,1.0,False
65881004,2015-12-26,1,502227,5.0,False
65881005,2015-12-26,1,502230,1.0,False
65881006,2015-12-26,1,502331,23.0,False
65881007,2015-12-26,1,507457,2.0,False
65881008,2015-12-26,1,507478,10.0,False
65881009,2015-12-26,1,507479,3.0,False
65881010,2015-12-26,1,507641,1.0,False
65881011,2015-12-26,1,507867,4.0,False
65881012,2015-12-26,1,507927,1.0,False
65881013,2015-12-26,1,507958,1.784,False
65881014,2015-12-26,1,507969,5.207999999999999,False
65881015,2015-12-26,1,508069,2.0,False
65881016,2015-12-26,1,508947,25.0,False
65881017,2015-12-26,1,509872,3.0,False
65881018,2015-12-26,1,510054,1.0,False
65881019,2015-12-26,1,513379,1.0,False
65881020,2015-12-26,1,513853,1.0,False
65881021,2015-12-26,1,513855,2.0,False
65881022,2015-12-26,1,514149,2.0,False
65881023,2015-12-26,1,514172,9.0,False
65881024,2015-12-26,1,514242,1.0,False
65881025,2015-12-26,1,514327,9.0,False
65881026,2015-12-26,1,514445,1.0,False
65881027,2015-12-26,1,514757,1.0,False
65881028,2015-12-26,1,517615,3.0,False
65881029,2015-12-26,1,517903,2.0,False
65881030,2015-12-26,1,517906,1.0,False
65881031,2015-12-26,1,517909,2.592,False
65881032,2015-12-26,1,518094,11.0,False
65881033,2015-12-26,1,519560,2.532,False
65881034,2015-12-26,1,521818,6.0,True
65881035,2015-12-26,1,522721,2.0,False
65881036,2015-12-26,1,525902,2.0,False
65881037,2015-12-26,1,552050,1.0,False
65881038,2015-12-26,1,554048,2.0,False
65881039,2015-12-26,1,554049,2.0,False
65881040,2015-12-26,1,556698,5.0,False
65881041,2015-12-26,1,557256,19.0,False
65881042,2015-12-26,1,557257,5.0,False
65881043,2015-12-26,1,557285,1.0,False
65881044,2015-12-26,1,557305,4.0,False
65881045,2015-12-26,1,557408,5.0,False
65881046,2015-12-26,1,557420,24.0,False
65881047,2015-12-26,1,558730,8.0,False
65881048,2015-12-26,1,559680,1.0,False
65881049,2015-12-26,1,559682,3.0,False
65881050,2015-12-26,1,559872,3.0,False
65881051,2015-12-26,1,563654,2.0,False
65881052,2015-12-26,1,563966,4.0,False
65881053,2015-12-26,1,564110,3.0,False
65881054,2015-12-26,1,564272,2.0,False
65881055,2015-12-26,1,564274,6.0,False
65881056,2015-12-26,1,564287,5.0,False
65881057,2015-12-26,1,564533,6.0,False
65881058,2015-12-26,1,564534,4.0,False
65881059,2015-12-26,1,567588,3.0,False
65881060,2015-12-26,1,567623,2.0,False
65881061,2015-12-26,1,567781,1.0,False
65881062,2015-12-26,1,567787,1.0,False
65881063,2015-12-26,1,570870,1.0,False
65881064,2015-12-26,1,570917,24.0,False
65881065,2015-12-26,1,570922,1.0,False
65881066,2015-12-26,1,573832,2.0,False
65881067,2015-12-26,1,574898,3.0,False
65881068,2015-12-26,1,575630,5.0,False
65881069,2015-12-26,1,575675,5.0,False
65881070,2015-12-26,1,575863,2.0,False
65881071,2015-12-26,1,575875,2.0,False
65881072,2015-12-26,1,575876,3.0,False
65881073,2015-12-26,1,577740,1.0,False
65881074,2015-12-26,1,577741,3.0,False
65881075,2015-12-26,1,577745,4.0,False
65881076,2015-12-26,1,578097,13.0,False
65881077,2015-12-26,1,580929,3.0,False
65881078,2015-12-26,1,581078,13.0,False
65881079,2015-12-26,1,582863,3.889,False
65881080,2015-12-26,1,582864,18.602,False
65881081,2015-12-26,1,582865,4.843,False
65881082,2015-12-26,1,583795,2.432,False
65881083,2015-12-26,1,583797,5.736000000000001,False
65881084,2015-12-26,1,583799,5.819,False
65881085,2015-12-26,1,583868,2.335,False
65881086,2015-12-26,1,583925,2.592,False
65881087,2015-12-26,1,583931,2.682,False
65881088,2015-12-26,1,584026,0.6559999999999999,False
65881089,2015-12-26,1,584027,2.056,False
65881090,2015-12-26,1,584028,26.198,False
65881091,2015-12-26,1,584076,1.492,False
65881092,2015-12-26,1,584077,1.604,False
65881093,2015-12-26,1,584099,6.436,False
65881094,2015-12-26,1,584188,0.718,False
65881095,2015-12-26,1,586823,5.0,False
65881096,2015-12-26,1,586911,3.0,False
65881097,2015-12-26,1,586969,1.0,False
65881098,2015-12-26,1,587069,4.0,False
65881099,2015-12-26,1,587156,4.0,False
65881100,2015-12-26,1,587186,4.0,False
65881101,2015-12-26,1,598414,3.0,False
65881102,2015-12-26,1,598492,1.0,False
65881103,2015-12-26,1,617092,3.0,False
65881104,2015-12-26,1,617103,4.0,False
65881105,2015-12-26,1,619969,1.0,False
65881106,2015-12-26,1,621300,2.0,False
65881107,2015-12-26,1,627263,2.0,False
65881108,2015-12-26,1,627885,1.0,False
65881109,2015-12-26,1,633996,1.5019999999999998,False
65881110,2015-12-26,1,634008,3.282,False
65881111,2015-12-26,1,634009,0.7340000000000001,False
65881112,2015-12-26,1,634010,2.6719999999999997,False
65881113,2015-12-26,1,634014,3.908,False
65881114,2015-12-26,1,634015,11.16,True
65881115,2015-12-26,1,634054,0.489,False
65881116,2015-12-26,1,636846,5.0,False
65881117,2015-12-26,1,638308,1.0,False
65881118,2015-12-26,1,641042,3.0,False
65881119,2015-12-26,1,645294,1.0,False
65881120,2015-12-26,1,648313,5.0,False
65881121,2015-12-26,1,651326,6.0,False
65881122,2015-12-26,1,655427,4.0,False
65881123,2015-12-26,1,655749,3.0,False
65881124,2015-12-26,1,657869,1.0,False
65881125,2015-12-26,1,658609,4.0,False
65881126,2015-12-26,1,660502,3.0,False
65881127,2015-12-26,1,660503,3.0,False
65881128,2015-12-26,1,664537,1.0,False
65881129,2015-12-26,1,664539,3.0,False
65881130,2015-12-26,1,664543,4.0,False
65881131,2015-12-26,1,671039,15.0,True
65881132,2015-12-26,1,671051,1.0,False
65881133,2015-12-26,1,671076,2.0,False
65881134,2015-12-26,1,671084,1.0,False
65881135,2015-12-26,1,671684,1.0,False
65881136,2015-12-26,1,675524,1.0,False
65881137,2015-12-26,1,679442,4.0,False
65881138,2015-12-26,1,679602,2.0,False
65881139,2015-12-26,1,679604,2.0,False
65881140,2015-12-26,1,679926,3.0,False
65881141,2015-12-26,1,681606,3.0,False
65881142,2015-12-26,1,682884,3.0,False
65881143,2015-12-26,1,683721,1.0,False
65881144,2015-12-26,1,683723,2.0,False
65881145,2015-12-26,1,691945,4.0,False
65881146,2015-12-26,1,692104,1.0,False
65881147,2015-12-26,1,692105,3.0,False
65881148,2015-12-26,1,692106,1.0,False
65881149,2015-12-26,1,692531,1.0,False
65881150,2015-12-26,1,695758,7.787000000000001,False
65881151,2015-12-26,1,696183,1.0,False
65881152,2015-12-26,1,699686,3.602,False
65881153,2015-12-26,1,699692,11.07,False
65881154,2015-12-26,1,699693,3.37,False
65881155,2015-12-26,1,699703,18.778,False
65881156,2015-12-26,1,699745,3.177,False
65881157,2015-12-26,1,700607,2.0,False
65881158,2015-12-26,1,700609,3.0,False
65881159,2015-12-26,1,700610,2.0,False
65881160,2015-12-26,1,716241,1.0,False
65881161,2015-12-26,1,716250,7.0,False
65881162,2015-12-26,1,716958,2.0,False
65881163,2015-12-26,1,723184,4.0,False
65881164,2015-12-26,1,723210,5.0,False
65881165,2015-12-26,1,724003,1.0,False
65881166,2015-12-26,1,724359,1.0,False
65881167,2015-12-26,1,724360,19.0,False
65881168,2015-12-26,1,724498,4.0,False
65881169,2015-12-26,1,729337,1.0,False
65881170,2015-12-26,1,730258,9.0,True
65881171,2015-12-26,1,730259,8.0,True
65881172,2015-12-26,1,732006,2.0,False
65881173,2015-12-26,1,732007,1.0,False
65881174,2015-12-26,1,736128,1.0,False
65881175,2015-12-26,1,740713,2.0,False
65881176,2015-12-26,1,740722,1.0,False
65881177,2015-12-26,1,740723,4.0,False
65881178,2015-12-26,1,740726,5.0,False
65881179,2015-12-26,1,740729,4.0,False
65881180,2015-12-26,1,741201,4.0,False
65881181,2015-12-26,1,742738,2.0,False
65881182,2015-12-26,1,743496,1.0,False
65881183,2015-12-26,1,743497,2.0,False
65881184,2015-12-26,1,749421,3.0,False
65881185,2015-12-26,1,749729,1.0,False
65881186,2015-12-26,1,750855,2.0,False
65881187,2015-12-26,1,750856,1.0,False
65881188,2015-12-26,1,752167,1.0,False
65881189,2015-12-26,1,752987,2.0,False
65881190,2015-12-26,1,757880,3.0,False
65881191,2015-12-26,1,757888,2.0,False
65881192,2015-12-26,1,759651,1.0,False
65881193,2015-12-26,1,759657,1.0,False
65881194,2015-12-26,1,759694,2.0,False
65881195,2015-12-26,1,759697,1.0,False
65881196,2015-12-26,1,759698,1.0,False
65881197,2015-12-26,1,759893,1.0,False
65881198,2015-12-26,1,759894,3.0,False
65881199,2015-12-26,1,762405,1.0,False
65881200,2015-12-26,1,764438,10.0,False
65881201,2015-12-26,1,764439,9.0,False
65881202,2015-12-26,1,765518,1.0,False
65881203,2015-12-26,1,765519,1.0,False
65881204,2015-12-26,1,765520,2.0,False
65881205,2015-12-26,1,769312,2.0,False
65881206,2015-12-26,1,771157,5.0,False
65881207,2015-12-26,1,779122,2.0,False
65881208,2015-12-26,1,781794,16.0,False
65881209,2015-12-26,1,781796,9.0,False
65881210,2015-12-26,1,781797,3.0,False
65881211,2015-12-26,1,781798,1.0,False
65881212,2015-12-26,1,783243,1.0,False
65881213,2015-12-26,1,787426,11.0,True
65881214,2015-12-26,1,789223,1.0,False
65881215,2015-12-26,1,789224,4.0,False
65881216,2015-12-26,1,793345,1.0,False
65881217,2015-12-26,1,794245,1.0,False
65881218,2015-12-26,1,795610,3.0,False
65881219,2015-12-26,1,795611,3.0,False
65881220,2015-12-26,1,795612,1.0,False
65881221,2015-12-26,1,796394,2.0,False
65881222,2015-12-26,1,796395,5.0,False
65881223,2015-12-26,1,796396,4.0,False
65881224,2015-12-26,1,799461,1.0,False
65881225,2015-12-26,1,801217,3.0,False
65881226,2015-12-26,1,802831,3.0,False
65881227,2015-12-26,1,802832,1.0,False
65881228,2015-12-26,1,802833,5.0,False
65881229,2015-12-26,1,804932,6.0,True
65881230,2015-12-26,1,804974,6.0,True
65881231,2015-12-26,1,805310,20.0,False
65881232,2015-12-26,1,805311,4.0,False
65881233,2015-12-26,1,805321,2.0,False
65881234,2015-12-26,1,807493,17.0,False
65881235,2015-12-26,1,807495,2.0,False
65881236,2015-12-26,1,809183,3.0,False
65881237,2015-12-26,1,809184,2.0,False
65881238,2015-12-26,1,809882,3.0,False
65881239,2015-12-26,1,812716,2.0,False
65881240,2015-12-26,1,812725,5.0,False
65881241,2015-12-26,1,812751,11.0,False
65881242,2015-12-26,1,812757,12.0,False
65881243,2015-12-26,1,813167,11.0,False
65881244,2015-12-26,1,813760,1.0,False
65881245,2015-12-26,1,813769,1.0,False
65881246,2015-12-26,1,813770,3.0,False
65881247,2015-12-26,1,816679,1.7819999999999998,False
65881248,2015-12-26,1,819194,1.0,False
65881249,2015-12-26,1,819206,1.3969999999999998,False
65881250,2015-12-26,1,819209,5.436,False
65881251,2015-12-26,1,819228,15.279000000000002,False
65881252,2015-12-26,1,819230,2.38,False
65881253,2015-12-26,1,819932,32.0,True
65881254,2015-12-26,1,819934,8.0,True
65881255,2015-12-26,1,827911,3.0,False
65881256,2015-12-26,1,828204,10.0,False
65881257,2015-12-26,1,828630,4.0,False
65881258,2015-12-26,1,829389,3.0,False
65881259,2015-12-26,1,829414,6.0,False
65881260,2015-12-26,1,830749,1.0,False
65881261,2015-12-26,1,830806,6.0,False
65881262,2015-12-26,1,830829,1.0,False
65881263,2015-12-26,1,833395,2.0,False
65881264,2015-12-26,1,833396,1.0,False
65881265,2015-12-26,1,833644,2.0,False
65881266,2015-12-26,1,838215,15.0,False
65881267,2015-12-26,1,838216,8.0,True
65881268,2015-12-26,1,838217,5.0,False
65881269,2015-12-26,1,838400,2.0,False
65881270,2015-12-26,1,838406,1.0,False
65881271,2015-12-26,1,838407,2.0,False
65881272,2015-12-26,1,838408,5.0,False
65881273,2015-12-26,1,838409,2.0,False
65881274,2015-12-26,1,838412,2.0,False
65881275,2015-12-26,1,838413,3.0,False
65881276,2015-12-26,1,838415,1.0,False
65881277,2015-12-26,1,838832,2.0,False
65881278,2015-12-26,1,838875,3.0,False
65881279,2015-12-26,1,839362,1.0,False
65881280,2015-12-26,1,839363,3.0,False
65881281,2015-12-26,1,839364,1.0,False
65881282,2015-12-26,1,839367,2.0,False
65881283,2015-12-26,1,839544,3.0,False
65881284,2015-12-26,1,839545,3.0,False
65881285,2015-12-26,1,841197,11.0,False
65881286,2015-12-26,1,841570,2.0,False
65881287,2015-12-26,1,841583,1.0,False
65881288,2015-12-26,1,841612,6.0,False
65881289,2015-12-26,1,841614,3.0,False
65881290,2015-12-26,1,841667,4.0,False
65881291,2015-12-26,1,841841,7.0,False
65881292,2015-12-26,1,841842,4.0,False
65881293,2015-12-26,1,843411,2.0,False
65881294,2015-12-26,1,843585,12.0,False
65881295,2015-12-26,1,843607,2.0,False
65881296,2015-12-26,1,843608,1.0,False
65881297,2015-12-26,1,844017,1.0,False
65881298,2015-12-26,1,844019,1.295,False
65881299,2015-12-26,1,847575,1.0,False
65881300,2015-12-26,1,847859,15.0,True
65881301,2015-12-26,1,847863,1.0,False
65881302,2015-12-26,1,847894,5.0,False
65881303,2015-12-26,1,848765,1.0,False
65881304,2015-12-26,1,849080,1.0,False
65881305,2015-12-26,1,849135,1.0,True
65881306,2015-12-26,1,849139,1.0,False
65881307,2015-12-26,1,849142,1.0,False
65881308,2015-12-26,1,849312,5.0,False
65881309,2015-12-26,1,849941,1.5719999999999998,False
65881310,2015-12-26,1,850333,2.0,False
65881311,2015-12-26,1,850460,1.0,False
65881312,2015-12-26,1,850542,1.0,False
65881313,2015-12-26,1,851982,5.0,False
65881314,2015-12-26,1,852110,4.0,False
65881315,2015-12-26,1,852620,3.0,True
65881316,2015-12-26,1,852937,1.0,False
65881317,2015-12-26,1,852938,1.0,False
65881318,2015-12-26,1,853195,1.0,False
65881319,2015-12-26,1,859529,3.0,False
